1662 69.82 66.36 0.10 0.50 0.40 0.40 0.30 0.30 3 1 1 1.66 3.83 4.99 0
1663 68.45 67.09 0.30 0.20 0.50 0.40 0.20 0.40 2 2 1 2.17 3.42 3.22 0
1664 65.73 68.45 0.30 0.20 0.50 0.30 0.30 0.40 1 2 2 2.38 3.46 2.83 1
1665 66.00 68.45 0.10 0.30 0.60 0.50 0.10 0.40 2 2 1 2.59 3.34 2.64 1
1666 66.00 66.64 0.50 0.20 0.30 0.30 0.40 0.30 1 3 1 2.25 3.32 3.14 1
1667 66.55 65.64 0.30 0.10 0.60 0.20 0.20 0.60 1 2 1 2.19 3.40 3.20 0
1668 65.00 68.45 0.30 0.30 0.40 0.50 0.10 0.40 1 0 1 2.37 3.34 2.92 1
1669 67.36 63.73 0.40 0.30 0.30 0.10 0.00 0.90 3 0 1 1.45 4.21 7.32 0
1670 72.64 69.64 0.60 0.20 0.20 0.70 0.30 0.00 1 2 2 1.96 3.43 3.79 1
1671 66.82 69.82 0.50 0.40 0.10 0.60 0.10 0.30 0 3 2 2.85 3.36 2.40 1
1672 69.36 64.64 0.70 0.10 0.20 0.20 0.30 0.50 4 0 1 1.30 5.17 9.89 0
1673 74.27 68.45 0.40 0.30 0.30 0.40 0.20 0.40 4 0 1 1.66 3.90 4.88 0
1674 70.36 70.00 0.60 0.20 0.20 0.40 0.20 0.40 1 1 2 1.67 3.85 4.89 0
1675 68.45 72.55 0.30 0.30 0.40 0.50 0.10 0.40 2 3 0 4.39 3.77 1.75 0
1676 68.00 66.82 0.30 0.20 0.50 0.20 0.30 0.50 2 0 2 1.87 3.66 3.90 0
1677 68.55 74.18 0.40 0.20 0.40 0.60 0.10 0.30 2 0 3 3.54 3.47 2.03 1
1678 67.82 73.45 0.30 0.50 0.20 0.80 0.00 0.20 2 3 0 3.43 3.56 2.03 2
1679 67.18 65.73 0.40 0.20 0.40 0.30 0.30 0.40 1 1 2 1.76 3.84 4.27 0
1680 66.45 69.82 0.10 0.20 0.70 0.20 0.40 0.40 0 2 3 2.05 3.44 3.50 1
1681 70.00 65.55 0.50 0.20 0.30 0.50 0.20 0.30 3 1 1 1.42 4.55 7.29 0
1682 64.73 69.27 0.10 0.00 0.90 0.70 0.10 0.20 1 2 1 5.17 3.86 1.64 1
1683 67.09 67.64 0.20 0.50 0.30 0.50 0.30 0.20 3 1 1 2.29 3.36 3.04 0
1684 64.64 66.64 0.20 0.20 0.60 0.10 0.40 0.50 2 3 0 2.76 3.36 2.48 0
1685 69.27 66.55 0.50 0.20 0.30 0.30 0.10 0.60 3 1 1 1.41 4.50 7.60 0
1686 67.82 73.00 0.50 0.20 0.30 0.60 0.30 0.10 1 2 1 3.97 3.63 1.87 0
1687 70.18 64.18 0.60 0.40 0.00 0.30 0.40 0.30 4 0 1 1.35 4.86 8.53 0
1688 65.82 67.09 0.20 0.20 0.60 0.50 0.40 0.10 3 1 0 2.96 3.39 2.32 0
1689 73.00 67.09 0.60 0.20 0.20 0.30 0.40 0.30 3 0 2 1.53 4.17 5.98 0
1690 68.82 68.36 0.60 0.20 0.20 0.60 0.10 0.30 0 4 0 1.75 3.70 4.53 2
1691 66.55 65.27 0.50 0.20 0.30 0.30 0.20 0.50 1 3 1 1.71 3.83 4.70 0
1692 64.91 69.55 0.10 0.30 0.60 0.50 0.20 0.30 1 3 1 3.15 3.47 2.18 0
1693 66.45 70.18 0.40 0.20 0.40 0.70 0.30 0.00 2 2 1 3.55 3.44 2.03 1
1694 66.36 65.91 0.40 0.40 0.20 0.20 0.10 0.70 1 2 2 1.54 4.03 6.05 1
1695 64.64 64.64 0.30 0.10 0.60 0.10 0.10 0.80 2 1 1 2.00 3.40 3.71 1
1696 64.55 68.82 0.30 0.40 0.30 0.60 0.10 0.30 1 3 1 3.26 3.40 2.17 0
1697 70.91 70.36 0.50 0.20 0.30 0.50 0.20 0.30 4 1 0 1.80 3.61 4.33 0
1698 69.36 65.82 0.50 0.10 0.40 0.40 0.40 0.20 2 2 1 1.90 3.56 3.93 0
1699 69.73 66.55 0.60 0.40 0.00 0.60 0.10 0.30 1 2 2 1.49 4.17 6.71 1
1700 65.55 64.55 0.20 0.20 0.60 0.40 0.40 0.20 2 1 1 2.08 3.48 3.38 0
1701 67.55 64.36 0.20 0.40 0.40 0.30 0.20 0.50 2 1 2 1.50 4.13 6.50 2
1702 64.55 66.91 0.10 0.20 0.70 0.30 0.30 0.40 1 3 0 2.97 3.28 2.38 2
1703 68.55 64.82 0.70 0.10 0.20 0.20 0.30 0.50 1 3 0 1.92 3.56 3.85 2
1704 66.09 73.27 0.20 0.20 0.60 0.60 0.20 0.20 0 4 1 5.68 4.00 1.57 2
1705 73.27 69.36 0.70 0.10 0.20 0.50 0.10 0.40 2 0 3 1.64 3.89 5.07 1
1706 69.18 67.09 0.50 0.10 0.40 0.20 0.30 0.50 2 2 1 1.83 3.65 4.08 2
1707 67.00 64.09 0.60 0.10 0.30 0.20 0.20 0.60 2 1 2 1.52 4.10 6.28 1
1708 65.27 68.64 0.30 0.20 0.50 0.60 0.40 0.00 2 1 2 3.42 3.41 2.10 1
1709 65.45 71.55 0.10 0.20 0.70 0.60 0.10 0.30 1 3 0 6.06 4.24 1.52 0
1710 66.73 65.27 0.40 0.30 0.30 0.30 0.20 0.50 1 1 3 1.94 3.52 3.81 1
1711 64.09 67.91 0.30 0.20 0.50 0.60 0.10 0.30 1 3 1 3.11 3.46 2.21 2
1712 65.55 66.64 0.40 0.30 0.30 0.40 0.30 0.30 1 1 3 2.51 3.27 2.79 1
1713 70.64 64.00 0.60 0.10 0.30 0.30 0.20 0.50 5 0 0 1.24 5.88 11.72 0
1714 69.91 68.09 0.50 0.50 0.00 0.40 0.10 0.50 3 1 1 1.75 3.66 4.60 0
1715 69.36 67.18 0.50 0.20 0.30 0.50 0.20 0.30 2 2 1 1.82 3.58 4.23 0
1716 67.73 66.64 0.70 0.10 0.20 0.30 0.40 0.30 2 2 0 1.89 3.56 3.96 0
1717 67.09 65.45 0.20 0.30 0.50 0.20 0.20 0.60 1 1 2 1.50 4.14 6.51 2
1718 66.91 72.82 0.30 0.40 0.30 0.60 0.20 0.20 1 3 1 3.73 3.47 1.97 1
1719 65.73 66.82 0.30 0.20 0.50 0.30 0.20 0.50 0 3 2 2.62 3.34 2.59 2
1720 64.09 65.27 0.20 0.30 0.50 0.40 0.30 0.30 4 1 0 2.48 3.32 2.79 2
1721 74.36 66.55 0.50 0.30 0.20 0.40 0.30 0.30 4 0 1 1.29 5.43 10.02 0
1722 71.36 66.00 0.30 0.10 0.60 0.20 0.20 0.60 4 0 1 1.58 4.05 5.47 1
1723 69.00 69.27 0.40 0.20 0.40 0.20 0.50 0.30 0 3 2 2.17 3.43 3.21 2
1724 68.00 65.82 0.40 0.20 0.40 0.10 0.30 0.60 3 1 1 1.45 4.35 6.83 0
1725 66.55 69.64 0.30 0.20 0.50 0.80 0.10 0.10 0 1 3 3.15 3.42 2.21 1
1726 68.18 72.45 0.20 0.30 0.50 0.60 0.10 0.30 0 3 2 3.56 3.49 2.02 2
1727 67.27 69.91 0.30 0.40 0.30 0.50 0.20 0.30 1 3 1 2.90 3.28 2.43 0
1728 65.18 72.27 0.30 0.20 0.50 0.50 0.50 0.00 0 5 0 5.36 3.99 1.60 2
4389 81.09 73.64 0.60 0.30 0.10 0.20 0.20 0.60 3 1 1 1.30 5.51 11.11 2
4390 69.55 73.91 0.33 0.33 0.33 0.40 0.10 0.50 1 1 0 2.00 3.45 3.92 2
4391 83.55 75.45 0.70 0.20 0.10 0.50 0.10 0.40 3 1 1 1.38 4.71 9.74 1
4392 76.91 73.00 0.60 0.10 0.30 0.33 0.33 0.33 0 0 2 1.72 3.74 5.17 1
4393 71.27 74.64 0.70 0.10 0.20 0.30 0.30 0.40 2 0 2 1.99 3.35 3.89 0
4394 79.00 77.45 0.50 0.20 0.30 0.40 0.20 0.40 2 2 1 1.65 3.90 5.68 0
4395 74.82 74.73 0.10 0.10 0.80 0.30 0.20 0.50 0 4 1 2.81 3.24 2.66 1
4396 72.27 74.00 0.10 0.20 0.70 0.60 0.00 0.40 1 2 1 2.56 3.23 2.92 2
4397 73.82 76.64 0.30 0.30 0.40 0.30 0.20 0.50 1 4 0 3.30 3.34 2.29 2
4398 73.18 81.82 0.40 0.20 0.40 0.70 0.00 0.30 0 5 0 5.41 3.83 1.67 2
4399 81.55 78.09 0.70 0.10 0.20 0.30 0.40 0.30 3 1 1 1.44 4.53 7.78 0
4400 75.00 77.36 0.10 0.10 0.80 0.20 0.40 0.40 0 5 0 2.92 3.17 2.59 2
4401 72.55 78.82 0.22 0.22 0.56 0.40 0.50 0.10 0 2 0 3.41 3.30 2.24 2
4402 73.36 74.64 0.50 0.40 0.10 0.60 0.00 0.40 2 2 0 2.23 3.37 3.34 0
